Date,HomeTeam,AwayTeam,FTHG,FTAG,FTR,B365H,B365D,B365A,League_Name,Season_Id
2024-11-23,Reims,Lyon,1,1,D,2.75,3.75,2.35,Ligue 1,2425
2024-11-24,Lille,Rennes,1,0,H,1.91,3.6,3.9,Ligue 1,2425
2024-11-24,Auxerre,Angers,1,0,H,1.8,3.7,4.33,Ligue 1,2425
2024-11-24,Nantes,Le Havre,0,2,A,1.85,3.4,4.5,Ligue 1,2425
2024-11-24,Nice,Strasbourg,2,1,H,1.75,3.6,4.75,Ligue 1,2425
2024-11-29,Reims,Lens,0,2,A,3.1,3.3,2.3,Ligue 1,2425
2024-11-30,Rennes,St Etienne,5,0,H,1.48,4.75,6.0,Ligue 1,2425
2024-11-30,Brest,Strasbourg,3,1,H,2.2,3.4,3.3,Ligue 1,2425
2024-11-30,Paris SG,Nantes,1,1,D,1.22,7.0,11.0,Ligue 1,2425
2024-12-01,Montpellier,Lille,2,2,D,4.5,3.6,1.8,Ligue 1,2425
2024-12-01,Le Havre,Angers,0,1,A,2.3,3.2,3.3,Ligue 1,2425
2024-12-01,Lyon,Nice,4,1,H,1.91,3.8,3.7,Ligue 1,2425
2024-12-01,Toulouse,Auxerre,2,0,H,1.7,3.6,5.25,Ligue 1,2425
2024-12-01,Marseille,Monaco,2,1,H,2.63,3.4,2.63,Ligue 1,2425
2024-12-06,Lille,Brest,3,1,H,1.65,3.6,6.0,Ligue 1,2425
2024-12-06,Auxerre,Paris SG,0,0,D,9.0,5.75,1.3,Ligue 1,2425
2024-12-07,Monaco,Toulouse,2,0,H,1.7,3.8,5.0,Ligue 1,2425
2024-12-07,Nice,Le Havre,2,1,H,1.6,3.75,6.0,Ligue 1,2425
2024-12-07,Angers,Lyon,0,3,A,5.0,4.0,1.67,Ligue 1,2425
2024-12-08,Lens,Montpellier,2,0,H,1.36,5.25,7.5,Ligue 1,2425
2024-12-08,Nantes,Rennes,1,0,H,3.0,3.25,2.4,Ligue 1,2425
2024-12-08,Strasbourg,Reims,0,0,D,2.38,3.3,3.0,Ligue 1,2425
2024-12-08,St Etienne,Marseille,0,2,A,5.25,3.9,1.65,Ligue 1,2425
2024-12-13,Toulouse,St Etienne,2,1,H,1.36,5.0,8.5,Ligue 1,2425
2024-12-14,Marseille,Lille,1,1,D,2.15,3.5,3.3,Ligue 1,2425
2024-12-14,Auxerre,Lens,2,2,D,3.8,3.6,1.95,Ligue 1,2425
2024-12-14,Reims,Monaco,0,0,D,3.7,3.6,2.0,Ligue 1,2425
2024-12-15,Montpellier,Nice,2,2,D,2.9,3.6,2.3,Ligue 1,2425
2024-12-15,Brest,Nantes,4,1,H,2.05,3.4,3.6,Ligue 1,2425
2024-12-15,Le Havre,Strasbourg,0,3,A,3.1,3.2,2.4,Ligue 1,2425
2024-12-15,Rennes,Angers,2,0,H,1.62,4.0,5.5,Ligue 1,2425
2024-12-15,Paris SG,Lyon,3,1,H,1.4,6.0,5.75,Ligue 1,2425
2024-12-18,Monaco,Paris SG,2,4,A,4.0,3.8,1.85,Ligue 1,2425
2025-01-03,Nice,Rennes,3,2,H,2.2,3.3,3.4,Ligue 1,2425
2025-01-04,St Etienne,Reims,3,1,H,3.6,3.3,2.1,Ligue 1,2425
2025-01-04,Lille,Nantes,1,1,D,1.5,4.33,6.25,Ligue 1,2425
2025-01-04,Lyon,Montpellier,1,0,H,1.33,5.5,8.0,Ligue 1,2425
2025-01-05,Angers,Brest,2,0,H,3.2,3.3,2.3,Ligue 1,2425
2025-01-05,Lens,Toulouse,0,1,A,1.91,3.4,4.33,Ligue 1,2425
2025-01-05,Strasbourg,Auxerre,3,1,H,1.85,3.6,4.2,Ligue 1,2425
2025-01-05,Marseille,Le Havre,5,1,H,1.3,6.0,8.0,Ligue 1,2425
2025-01-10,Nantes,Monaco,2,2,D,5.0,3.75,1.73,Ligue 1,2425
2025-01-10,Auxerre,Lille,0,0,D,4.6,3.8,1.75,Ligue 1,2425
2025-01-11,Brest,Lyon,2,1,H,3.1,3.5,2.25,Ligue 1,2425
2025-01-11,Reims,Nice,2,4,A,2.6,3.5,2.6,Ligue 1,2425
2025-01-11,Rennes,Marseille,1,2,A,3.0,3.25,2.4,Ligue 1,2425
2025-01-12,Le Havre,Lens,1,2,A,5.5,3.8,1.62,Ligue 1,2425
2025-01-12,Montpellier,Angers,1,3,A,2.1,3.5,3.4,Ligue 1,2425
2025-01-12,Toulouse,Strasbourg,1,2,A,1.75,3.8,4.5,Ligue 1,2425
2025-01-12,Paris SG,St Etienne,2,1,H,1.09,9.5,23.0,Ligue 1,2425
2025-01-17,Montpellier,Monaco,2,1,H,5.25,4.5,1.55,Ligue 1,2425
2025-01-17,Lille,Nice,2,1,H,2.1,3.4,3.6,Ligue 1,2425
2025-01-18,Lens,Paris SG,1,2,A,4.5,3.9,1.73,Ligue 1,2425
2025-01-18,Rennes,Brest,1,2,A,2.0,3.4,3.9,Ligue 1,2425
2025-01-18,Lyon,Toulouse,0,0,D,1.85,3.9,4.0,Ligue 1,2425
2025-01-19,St Etienne,Nantes,1,1,D,2.45,3.25,2.9,Ligue 1,2425
2025-01-19,Angers,Auxerre,2,0,H,2.4,3.2,3.0,Ligue 1,2425
2025-01-19,Reims,Le Havre,1,1,D,1.62,4.0,5.25,Ligue 1,2425
2025-01-19,Marseille,Strasbourg,1,1,D,1.57,4.33,5.25,Ligue 1,2425
2025-01-24,Auxerre,St Etienne,1,1,D,1.91,3.7,3.8,Ligue 1,2425
2025-01-25,Monaco,Rennes,3,2,H,1.7,3.9,4.75,Ligue 1,2425
2025-01-25,Strasbourg,Lille,2,1,H,2.75,3.4,2.55,Ligue 1,2425
2025-01-25,Paris SG,Reims,1,1,D,1.27,6.5,9.0,Ligue 1,2425
2025-01-26,Le Havre,Brest,0,1,A,3.3,3.1,2.35,Ligue 1,2425
2025-01-26,Lens,Angers,1,0,H,1.42,4.33,7.5,Ligue 1,2425
2025-01-26,Nantes,Lyon,1,1,D,3.3,3.5,2.1,Ligue 1,2425
2025-01-26,Toulouse,Montpellier,1,2,A,1.62,4.0,5.25,Ligue 1,2425
2025-01-26,Nice,Marseille,2,0,H,2.8,3.5,2.45,Ligue 1,2425
2025-01-31,Montpellier,Lens,0,2,A,4.33,3.7,1.83,Ligue 1,2425
2025-02-01,Brest,Paris SG,2,5,A,6.25,5.0,1.44,Ligue 1,2425
2025-02-01,Monaco,Auxerre,4,2,H,1.33,5.5,8.5,Ligue 1,2425
2025-02-01,Lille,St Etienne,4,1,H,1.4,4.5,8.0,Ligue 1,2425
2025-02-02,Toulouse,Nice,1,1,D,2.5,3.4,2.75,Ligue 1,2425
2025-02-02,Angers,Le Havre,1,1,D,1.95,3.4,3.9,Ligue 1,2425
2025-02-02,Reims,Nantes,1,2,A,2.15,3.4,3.4,Ligue 1,2425
2025-02-02,Rennes,Strasbourg,1,0,H,2.05,3.5,3.6,Ligue 1,2425
2025-02-02,Marseille,Lyon,3,2,H,2.0,3.9,3.3,Ligue 1,2425
2025-02-07,Nantes,Brest,0,2,A,2.45,3.1,3.1,Ligue 1,2425
2025-02-07,Paris SG,Monaco,4,1,H,1.38,5.5,6.5,Ligue 1,2425
2025-02-08,Nice,Lens,2,0,H,2.35,3.3,3.1,Ligue 1,2425
2025-02-08,Lille,Le Havre,1,2,A,1.36,5.5,8.0,Ligue 1,2425
2025-02-08,St Etienne,Rennes,0,2,A,3.3,3.4,2.15,Ligue 1,2425
2025-02-09,Lyon,Reims,4,0,H,1.53,4.5,5.75,Ligue 1,2425
2025-02-09,Auxerre,Toulouse,2,2,D,3.0,3.4,2.35,Ligue 1,2425
2025-02-09,Strasbourg,Montpellier,2,0,H,1.75,4.1,4.1,Ligue 1,2425
2025-02-09,Angers,Marseille,0,2,A,5.5,4.0,1.62,Ligue 1,2425
2025-02-14,Brest,Auxerre,2,2,D,2.25,3.3,3.3,Ligue 1,2425
2025-02-15,Marseille,St Etienne,5,1,H,1.25,6.5,9.5,Ligue 1,2425
2025-02-15,Monaco,Nantes,7,1,H,1.55,4.2,6.0,Ligue 1,2425
2025-02-15,Toulouse,Paris SG,0,1,A,5.75,4.75,1.5,Ligue 1,2425
2025-02-16,Montpellier,Lyon,1,4,A,4.75,4.5,1.58,Ligue 1,2425
2025-02-16,Le Havre,Nice,1,3,A,5.0,4.0,1.62,Ligue 1,2425
2025-02-16,Lens,Strasbourg,0,2,A,1.72,3.8,4.75,Ligue 1,2425
2025-02-16,Reims,Angers,0,1,A,2.0,3.4,3.9,Ligue 1,2425
2025-02-16,Rennes,Lille,0,2,A,2.7,3.25,2.7,Ligue 1,2425
2025-02-21,Rennes,Reims,1,0,H,2.15,3.4,3.4,Ligue 1,2425
2025-02-22,Lille,Monaco,2,1,H,2.15,3.7,3.1,Ligue 1,2425
2025-02-22,St Etienne,Angers,3,3,D,2.4,3.3,3.0,Ligue 1,2425
2025-02-22,Auxerre,Marseille,3,0,H,5.5,4.33,1.55,Ligue 1,2425
2025-02-23,Nantes,Lens,3,1,H,3.7,3.4,2.05,Ligue 1,2425
2025-02-23,Le Havre,Toulouse,1,4,A,4.0,3.4,1.95,Ligue 1,2425
2025-02-23,Nice,Montpellier,2,0,H,1.38,5.0,7.5,Ligue 1,2425
2025-02-23,Strasbourg,Brest,0,0,D,2.0,3.6,3.6,Ligue 1,2425
2025-02-23,Lyon,Paris SG,2,3,A,4.2,4.33,1.7,Ligue 1,2425
2025-02-28,Monaco,Reims,3,0,H,1.38,5.0,7.5,Ligue 1,2425
2025-03-01,St Etienne,Nice,1,3,A,5.0,4.0,1.67,Ligue 1,2425
2025-03-01,Lens,Le Havre,3,4,A,1.38,5.0,7.5,Ligue 1,2425
2025-03-01,Paris SG,Lille,4,1,H,1.4,4.75,7.5,Ligue 1,2425
2025-03-02,Lyon,Brest,2,1,H,1.65,3.9,5.25,Ligue 1,2425
2025-03-02,Angers,Toulouse,0,4,A,3.3,3.1,2.35,Ligue 1,2425
2025-03-02,Auxerre,Strasbourg,0,1,A,2.8,3.4,2.5,Ligue 1,2425
2025-03-02,Montpellier,Rennes,0,4,A,3.5,3.4,2.1,Ligue 1,2425
2025-03-02,Marseille,Nantes,2,0,H,1.4,5.0,7.0,Ligue 1,2425
2025-03-07,Toulouse,Monaco,1,1,D,3.25,3.5,2.15,Ligue 1,2425
2025-03-08,Rennes,Paris SG,1,4,A,4.75,3.9,1.7,Ligue 1,2425
2025-03-08,Lille,Montpellier,1,0,H,1.37,4.75,7.5,Ligue 1,2425
2025-03-08,Marseille,Lens,0,1,A,1.53,4.33,6.0,Ligue 1,2425
2025-03-09,Brest,Angers,2,0,H,1.73,3.6,5.0,Ligue 1,2425
2025-03-09,Le Havre,St Etienne,1,1,D,2.3,3.4,3.1,Ligue 1,2425
2025-03-09,Nantes,Strasbourg,0,1,A,2.6,3.25,2.75,Ligue 1,2425
2025-03-09,Reims,Auxerre,0,2,A,2.4,3.3,3.0,Ligue 1,2425
2025-03-09,Nice,Lyon,0,2,A,2.0,3.7,3.5,Ligue 1,2425
2025-03-14,Nice,Auxerre,1,1,D,1.57,3.9,6.0,Ligue 1,2425
2025-03-15,Nantes,Lille,1,0,H,3.6,3.2,2.15,Ligue 1,2425
2025-03-15,Angers,Monaco,0,2,A,6.5,4.75,1.42,Ligue 1,2425
2025-03-15,Lens,Rennes,1,0,H,2.05,3.5,3.6,Ligue 1,2425
2025-03-16,Lyon,Le Havre,4,2,H,1.36,5.5,7.0,Ligue 1,2425
2025-03-16,Brest,Reims,0,0,D,1.67,3.9,5.0,Ligue 1,2425
2025-03-16,Montpellier,St Etienne,0,2,A,2.2,3.5,3.2,Ligue 1,2425
2025-03-16,Strasbourg,Toulouse,2,1,H,2.25,3.25,3.25,Ligue 1,2425
2025-03-16,Paris SG,Marseille,3,1,H,1.45,5.0,6.0,Ligue 1,2425
2025-03-28,Strasbourg,Lyon,4,2,H,2.7,3.6,2.45,Ligue 1,2425
2025-03-29,Reims,Marseille,3,1,H,5.5,4.2,1.57,Ligue 1,2425
2025-03-29,St Etienne,Paris SG,1,6,A,17.0,8.5,1.14,Ligue 1,2425
2025-03-29,Monaco,Nice,2,1,H,1.9,3.9,3.75,Ligue 1,2425
2025-03-30,Toulouse,Brest,2,4,A,2.0,3.25,4.1,Ligue 1,2425
2025-03-30,Angers,Rennes,0,3,A,4.2,3.6,1.82,Ligue 1,2425
2025-03-30,Auxerre,Montpellier,1,0,H,1.69,3.8,4.5,Ligue 1,2425
2025-03-30,Le Havre,Nantes,3,2,H,3.1,3.2,2.37,Ligue 1,2425
2025-03-30,Lille,Lens,1,0,H,2.0,3.4,3.75,Ligue 1,2425
2025-04-04,Nice,Nantes,1,2,A,1.5,4.2,6.5,Ligue 1,2425
2025-04-05,Paris SG,Angers,1,0,H,1.14,8.0,19.0,Ligue 1,2425
2025-04-05,Brest,Monaco,2,1,H,4.0,3.6,1.9,Ligue 1,2425
2025-04-05,Lyon,Lille,2,1,H,2.2,3.6,3.1,Ligue 1,2425
2025-04-06,Lens,St Etienne,1,0,H,1.55,4.1,6.0,Ligue 1,2425
2025-04-06,Montpellier,Le Havre,0,2,A,2.4,3.25,3.0,Ligue 1,2425
2025-04-06,Reims,Strasbourg,0,1,A,3.2,3.6,2.15,Ligue 1,2425
2025-04-06,Rennes,Auxerre,0,1,A,1.85,3.6,4.33,Ligue 1,2425
2025-04-06,Marseille,Toulouse,3,2,H,1.75,3.8,4.5,Ligue 1,2425
2025-04-11,Lens,Reims,0,2,A,1.53,4.1,6.25,Ligue 1,2425
2025-04-12,Monaco,Marseille,3,0,H,2.0,3.8,3.4,Ligue 1,2425
2025-04-12,Toulouse,Lille,1,2,A,2.8,3.3,2.55,Ligue 1,2425
2025-04-12,Strasbourg,Nice,2,2,D,2.55,3.3,2.75,Ligue 1,2425
2025-04-13,St Etienne,Brest,3,3,D,3.5,3.6,2.05,Ligue 1,2425
2025-04-13,Angers,Montpellier,2,0,H,1.9,3.5,4.1,Ligue 1,2425
2025-04-13,Le Havre,Rennes,1,5,A,3.5,3.4,2.1,Ligue 1,2425
2025-04-13,Auxerre,Lyon,1,3,A,3.6,3.6,2.0,Ligue 1,2425
2025-04-18,Rennes,Nantes,2,1,H,1.8,3.5,4.75,Ligue 1,2425
2025-04-19,Paris SG,Le Havre,2,1,H,1.13,9.0,17.0,Ligue 1,2425
2025-04-19,Monaco,Strasbourg,0,0,D,1.57,4.75,4.75,Ligue 1,2425
2025-04-19,Marseille,Montpellier,5,1,H,1.22,7.0,11.0,Ligue 1,2425
2025-04-20,Lille,Auxerre,3,1,H,1.5,4.2,7.0,Ligue 1,2425
2025-04-20,Brest,Lens,1,3,A,2.35,3.3,3.1,Ligue 1,2425
2025-04-20,Nice,Angers,2,1,H,1.38,5.0,8.0,Ligue 1,2425
2025-04-20,Reims,Toulouse,1,0,H,3.3,3.25,2.25,Ligue 1,2425
2025-04-20,St Etienne,Lyon,2,1,H,5.25,4.2,1.62,Ligue 1,2425
2025-04-22,Nantes,Paris SG,1,1,D,6.25,5.5,1.4,Ligue 1,2425
2025-04-25,Paris SG,Nice,1,3,A,1.7,4.5,4.1,Ligue 1,2425
2025-04-26,Strasbourg,St Etienne,3,1,H,1.62,4.2,5.0,Ligue 1,2425
2025-04-26,Le Havre,Monaco,1,1,D,6.5,5.0,1.42,Ligue 1,2425
2025-04-26,Lyon,Rennes,4,1,H,1.75,4.2,4.1,Ligue 1,2425
2025-04-27,Angers,Lille,0,2,A,6.0,3.9,1.57,Ligue 1,2425
2025-04-27,Lens,Auxerre,0,4,A,1.6,4.0,5.5,Ligue 1,2425
2025-04-27,Montpellier,Reims,0,0,D,4.5,3.6,1.75,Ligue 1,2425
2025-04-27,Nantes,Toulouse,0,0,D,2.88,3.25,2.45,Ligue 1,2425
2025-04-27,Marseille,Brest,4,1,H,1.5,4.5,6.0,Ligue 1,2425
2025-05-02,Nice,Reims,1,0,H,1.4,4.75,7.5,Ligue 1,2425
2025-05-03,Strasbourg,Paris SG,2,1,H,2.45,3.75,2.6,Ligue 1,2425
2025-05-03,Toulouse,Rennes,2,1,H,2.15,3.4,3.4,Ligue 1,2425
2025-05-03,St Etienne,Monaco,1,3,A,6.5,5.25,1.37,Ligue 1,2425
2025-05-04,Nantes,Angers,0,1,A,1.9,3.2,4.75,Ligue 1,2425
2025-05-04,Auxerre,Le Havre,1,2,A,2.1,3.6,3.25,Ligue 1,2425
2025-05-04,Brest,Montpellier,1,0,H,1.36,5.25,7.5,Ligue 1,2425
2025-05-04,Lyon,Lens,1,2,A,1.55,4.33,5.75,Ligue 1,2425
2025-05-04,Lille,Marseille,1,1,D,2.35,3.25,3.1,Ligue 1,2425
2025-05-10,Angers,Strasbourg,2,1,H,4.2,3.75,1.8,Ligue 1,2425
2025-05-10,Auxerre,Nantes,1,1,D,2.8,3.4,2.45,Ligue 1,2425
2025-05-10,Brest,Lille,2,0,H,4.5,3.8,1.75,Ligue 1,2425
2025-05-10,Le Havre,Marseille,1,3,A,6.0,4.5,1.5,Ligue 1,2425
2025-05-10,Monaco,Lyon,2,0,H,1.83,4.2,3.7,Ligue 1,2425
2025-05-10,Montpellier,Paris SG,1,4,A,9.0,7.0,1.25,Ligue 1,2425
2025-05-10,Reims,St Etienne,0,2,A,2.1,3.7,3.2,Ligue 1,2425
2025-05-10,Rennes,Nice,2,0,H,3.6,3.8,1.95,Ligue 1,2425
2025-05-10,Toulouse,Lens,1,1,D,2.25,3.5,3.1,Ligue 1,2425
2025-05-17,Lens,Monaco,4,0,H,3.9,4.1,1.83,Ligue 1,2425
2025-05-17,Lille,Reims,2,1,H,1.38,4.75,8.5,Ligue 1,2425
2025-05-17,Lyon,Angers,2,0,H,1.29,6.0,9.0,Ligue 1,2425
2025-05-17,Marseille,Rennes,4,2,H,1.75,3.9,4.2,Ligue 1,2425
2025-05-17,Nantes,Montpellier,3,0,H,1.53,4.5,5.5,Ligue 1,2425
2025-05-17,Nice,Brest,6,0,H,1.48,4.5,6.5,Ligue 1,2425
2025-05-17,Paris SG,Auxerre,3,1,H,1.2,7.0,13.0,Ligue 1,2425
2025-05-17,St Etienne,Toulouse,2,3,A,1.95,4.2,3.25,Ligue 1,2425
2025-05-17,Strasbourg,Le Havre,2,3,A,1.57,4.75,5.0,Ligue 1,2425
2024-08-09,Groningen,NAC Breda,4,1,H,1.62,4.0,5.5,Eredivisie,2425
2024-08-10,Feyenoord,Willem II,1,1,D,1.13,8.0,21.0,Eredivisie,2425
2024-08-10,Nijmegen,Twente,1,2,A,3.75,3.6,1.95,Eredivisie,2425
2024-08-10,Almere City,AZ Alkmaar,0,1,A,5.75,4.0,1.6,Eredivisie,2425
2024-08-10,PSV Eindhoven,Waalwijk,5,1,H,1.09,11.0,21.0,Eredivisie,2425
2024-08-11,Sparta Rotterdam,Heracles,0,0,D,1.5,4.5,6.0,Eredivisie,2425
2024-08-11,Go Ahead Eagles,For Sittard,0,2,A,2.0,3.4,3.9,Eredivisie,2425
2024-08-11,Utrecht,Zwolle,1,0,H,1.45,4.5,7.0,Eredivisie,2425
2024-08-11,Ajax,Heerenveen,1,0,H,1.45,4.5,6.5,Eredivisie,2425
2024-08-16,For Sittard,Almere City,3,0,H,1.8,3.6,4.5,Eredivisie,2425
2024-08-17,Heerenveen,Utrecht,1,1,D,2.63,3.5,2.6,Eredivisie,2425
2024-08-17,Twente,Sparta Rotterdam,1,1,D,1.5,4.5,6.0,Eredivisie,2425
2024-08-17,AZ Alkmaar,Nijmegen,1,0,H,1.48,4.5,6.25,Eredivisie,2425
2024-08-17,Waalwijk,Groningen,1,2,A,2.35,3.6,2.88,Eredivisie,2425
2024-08-18,Heracles,PSV Eindhoven,1,3,A,13.0,8.5,1.17,Eredivisie,2425
2024-08-18,Willem II,Go Ahead Eagles,2,0,H,3.1,3.5,2.3,Eredivisie,2425
2024-08-18,Zwolle,Feyenoord,1,5,A,9.0,6.5,1.27,Eredivisie,2425
2024-08-18,NAC Breda,Ajax,2,1,H,8.5,6.5,1.29,Eredivisie,2425
2024-08-24,Nijmegen,Zwolle,1,0,H,1.57,4.0,6.0,Eredivisie,2425
2024-08-24,Almere City,PSV Eindhoven,1,7,A,13.0,8.0,1.17,Eredivisie,2425
2024-08-24,NAC Breda,Utrecht,1,2,A,4.75,3.75,1.75,Eredivisie,2425
2024-08-25,Groningen,AZ Alkmaar,0,0,D,3.7,3.7,1.95,Eredivisie,2425
2024-08-25,Heracles,Willem II,1,1,D,2.45,3.6,2.75,Eredivisie,2425
2024-08-25,Sparta Rotterdam,Feyenoord,1,1,D,7.5,4.33,1.45,Eredivisie,2425
2024-08-25,Go Ahead Eagles,Waalwijk,2,0,H,1.73,3.9,4.75,Eredivisie,2425
2024-08-30,Waalwijk,AZ Alkmaar,0,3,A,7.5,4.5,1.44,Eredivisie,2425
2024-08-31,Almere City,Groningen,1,1,D,3.4,3.4,2.15,Eredivisie,2425
2024-08-31,For Sittard,Nijmegen,0,3,A,2.2,3.5,3.2,Eredivisie,2425
2024-08-31,Heerenveen,NAC Breda,4,0,H,1.73,3.8,4.75,Eredivisie,2425
2024-08-31,Willem II,Sparta Rotterdam,1,2,A,2.8,3.4,2.5,Eredivisie,2425
2024-09-01,Utrecht,Twente,2,1,H,2.88,3.5,2.4,Eredivisie,2425
2024-09-01,Zwolle,Heracles,3,0,H,2.0,3.8,3.5,Eredivisie,2425
2024-09-01,PSV Eindhoven,Go Ahead Eagles,3,0,H,1.13,9.5,19.0,Eredivisie,2425
2024-09-14,PSV Eindhoven,Nijmegen,2,0,H,1.13,9.0,19.0,Eredivisie,2425
2024-09-14,Twente,Zwolle,1,1,D,1.29,6.0,9.0,Eredivisie,2425
2024-09-14,Groningen,Feyenoord,2,2,D,6.25,4.75,1.45,Eredivisie,2425
2024-09-14,NAC Breda,For Sittard,1,0,H,2.9,3.6,2.3,Eredivisie,2425
2024-09-14,AZ Alkmaar,Heerenveen,9,1,H,1.42,4.75,7.5,Eredivisie,2425
2024-09-15,Sparta Rotterdam,Go Ahead Eagles,1,2,A,2.05,3.6,3.5,Eredivisie,2425
2024-09-15,Willem II,Waalwijk,3,0,H,1.91,3.6,4.0,Eredivisie,2425
2024-09-15,Heracles,Almere City,0,0,D,2.2,3.5,3.2,Eredivisie,2425
2024-09-17,Twente,Heerenveen,2,0,H,1.36,6.25,7.0,Eredivisie,2425
2024-09-18,Ajax,For Sittard,5,0,H,1.4,5.0,6.5,Eredivisie,2425
2024-09-20,Zwolle,AZ Alkmaar,1,2,A,6.5,5.0,1.42,Eredivisie,2425
2024-09-21,Utrecht,Willem II,3,2,H,1.57,4.0,5.75,Eredivisie,2425
2024-09-21,Waalwijk,Sparta Rotterdam,1,2,A,3.4,3.7,2.05,Eredivisie,2425
2024-09-21,Go Ahead Eagles,Ajax,1,1,D,4.2,4.0,1.75,Eredivisie,2425
2024-09-21,Nijmegen,Heracles,1,2,A,1.57,4.33,5.5,Eredivisie,2425
2024-09-22,Heerenveen,Groningen,2,1,H,2.5,3.6,2.7,Eredivisie,2425
2024-09-22,Almere City,Twente,0,5,A,5.5,5.0,1.5,Eredivisie,2425
2024-09-22,Feyenoord,NAC Breda,2,0,H,1.14,8.5,17.0,Eredivisie,2425
2024-09-22,For Sittard,PSV Eindhoven,1,3,A,11.0,6.5,1.22,Eredivisie,2425
2024-09-27,Heracles,Heerenveen,2,1,H,2.88,3.6,2.38,Eredivisie,2425
2024-09-28,Willem II,PSV Eindhoven,0,2,A,10.0,7.0,1.22,Eredivisie,2425
2024-09-28,Nijmegen,Feyenoord,1,1,D,5.75,4.33,1.55,Eredivisie,2425
2024-09-28,Sparta Rotterdam,For Sittard,1,1,D,1.75,3.7,4.75,Eredivisie,2425
2024-09-29,Zwolle,Almere City,1,0,H,2.0,3.6,3.6,Eredivisie,2425
2024-09-29,Groningen,Go Ahead Eagles,0,1,A,2.2,3.6,3.1,Eredivisie,2425
2024-09-29,Twente,NAC Breda,1,0,H,1.2,8.5,9.5,Eredivisie,2425
2024-09-29,Waalwijk,Ajax,0,2,A,6.5,5.75,1.38,Eredivisie,2425
2024-09-29,AZ Alkmaar,Utrecht,1,2,A,1.62,4.1,5.25,Eredivisie,2425
2024-10-04,Almere City,Willem II,0,1,A,2.7,3.2,2.75,Eredivisie,2425
2024-10-05,NAC Breda,Nijmegen,1,0,H,2.88,3.4,2.5,Eredivisie,2425
2024-10-05,PSV Eindhoven,Sparta Rotterdam,2,1,H,1.17,8.0,13.0,Eredivisie,2425
2024-10-05,Utrecht,Waalwijk,3,2,H,1.38,4.75,8.0,Eredivisie,2425
2024-10-06,Go Ahead Eagles,Heracles,4,1,H,1.62,4.2,5.0,Eredivisie,2425
2024-10-06,Feyenoord,Twente,2,1,H,1.6,4.33,5.25,Eredivisie,2425
2024-10-06,Heerenveen,Zwolle,1,1,D,1.65,4.1,5.0,Eredivisie,2425
2024-10-06,Ajax,Groningen,3,1,H,1.36,5.25,8.0,Eredivisie,2425
2024-10-06,For Sittard,AZ Alkmaar,1,0,H,6.25,3.8,1.57,Eredivisie,2425
2024-10-19,Sparta Rotterdam,Almere City,2,2,D,1.55,4.33,5.5,Eredivisie,2425
2024-10-19,AZ Alkmaar,PSV Eindhoven,1,2,A,4.33,4.0,1.75,Eredivisie,2425
2024-10-19,Nijmegen,Heerenveen,3,0,H,1.91,3.75,3.8,Eredivisie,2425
2024-10-19,Waalwijk,Twente,2,2,D,6.5,5.5,1.4,Eredivisie,2425
2024-10-19,Go Ahead Eagles,Feyenoord,1,5,A,4.5,4.5,1.65,Eredivisie,2425
2024-10-20,Willem II,For Sittard,0,0,D,2.25,3.4,3.2,Eredivisie,2425
2024-10-20,Groningen,Utrecht,0,1,A,3.6,3.7,2.0,Eredivisie,2425
2024-10-20,Heracles,Ajax,3,4,A,6.25,5.0,1.45,Eredivisie,2425
2024-10-20,Zwolle,NAC Breda,1,2,A,1.91,3.5,4.1,Eredivisie,2425
2024-10-25,Almere City,Nijmegen,1,0,H,2.9,3.2,2.5,Eredivisie,2425
2024-10-26,For Sittard,Groningen,1,0,H,2.05,3.5,3.5,Eredivisie,2425
2024-10-26,PSV Eindhoven,Zwolle,6,0,H,1.09,12.0,19.0,Eredivisie,2425
2024-10-26,NAC Breda,Waalwijk,4,1,H,1.85,4.1,3.6,Eredivisie,2425
2024-10-26,Heerenveen,Sparta Rotterdam,2,0,H,2.55,3.4,2.7,Eredivisie,2425
2024-10-27,Utrecht,Feyenoord,0,2,A,4.1,3.9,1.8,Eredivisie,2425
2024-10-27,Twente,Heracles,5,0,H,1.22,7.0,11.0,Eredivisie,2425
2024-10-27,Ajax,Willem II,1,0,H,1.29,6.0,9.5,Eredivisie,2425
2024-10-27,AZ Alkmaar,Go Ahead Eagles,2,2,D,1.53,4.2,6.0,Eredivisie,2425
2024-10-30,Feyenoord,Ajax,0,2,A,1.95,3.5,3.9,Eredivisie,2425
2024-11-02,Willem II,Twente,0,1,A,5.75,3.6,1.65,Eredivisie,2425
2024-11-02,Ajax,PSV Eindhoven,3,2,H,2.88,3.75,2.25,Eredivisie,2425
2024-11-02,Heracles,NAC Breda,2,0,H,2.4,3.3,3.0,Eredivisie,2425
2024-11-02,Feyenoord,AZ Alkmaar,3,2,H,1.67,3.8,5.25,Eredivisie,2425
2024-11-02,For Sittard,Heerenveen,3,0,H,2.05,3.4,3.75,Eredivisie,2425
2024-11-03,Go Ahead Eagles,Zwolle,2,2,D,1.62,4.0,5.5,Eredivisie,2425
2024-11-03,Nijmegen,Groningen,6,0,H,1.85,3.3,4.75,Eredivisie,2425
2024-11-03,Sparta Rotterdam,Utrecht,1,4,A,2.63,3.5,2.55,Eredivisie,2425
